sura_num,aya_num,median,std
2,63,18402.24628578206,2735.0641880804797
2,64,16689.835486250166,1607.5945936263342
2,65,12664.800755821954,1327.7121004851354
2,66,11901.62021350695,2158.6630565349396
2,67,21911.5691634079,3402.357092185777
2,68,21872.495341661706,2237.2823065896323
2,69,22083.203626439645,2055.136485361014
2,70,17876.334347927885,2252.0631359858226
2,71,25699.06862561837,3224.4900719686107
2,72,12559.71709537021,1458.0172099055399
2,73,14797.715757402257,1971.034787370381
2,74,42831.00853028255,5892.411202815992
2,75,22143.10549479431,3691.476567424612
2,76,36704.190533147594,5024.316445654535
2,77,9522.185007651988,872.7200403626716
2,78,13147.471328906848,1672.1382274155965
2,79,29850.871035564538,3769.160631557797
2,80,25800.126447802715,3014.531034974655
2,81,19405.537834147744,2391.1413380763092
2,82,14755.792981233635,3138.3044049271416
2,83,42152.976996562364,7329.938168703788
2,84,20297.03288371526,3328.9019682923017
2,85,67994.6495576151,9655.255706456559
2,86,16092.192079957582,2156.42678598768
2,87,36722.096962146185,4303.080087871197
2,88,12611.780258226401,1314.1674383841125
2,89,32234.311465728177,4920.974941988673
2,90,33210.85484540218,4060.041858958093
2,91,36478.09156524201,4449.003066395285
2,92,14886.188103453344,2724.5754724115027
2,93,35749.50823071574,5787.231778339011
2,94,19846.242532256907,3125.865644830636
2,95,13752.72041699398,1290.4563836172392
2,96,30175.41557066429,3405.5520158863283
2,97,20490.62606034856,3015.4348962155095
2,98,17314.61409753598,3934.900279107214
2,99,14216.36754290072,1499.9849017388865
2,100,13191.18523512985,1961.6523745202815
2,101,29873.642145122223,4517.014663752461
2,102,82611.97895023678,8401.57519627798
2,103,13982.072578361647,1428.942048960241
2,104,15827.24811036091,1655.7696685036092
2,105,27988.9893008402,2650.0252985606708
2,106,18851.236905050657,1985.3567921298015
2,107,16533.00221242912,2182.731871666723
2,108,19551.0203957319,2561.803115671858
2,109,36155.83529796607,7482.569035387035
2,110,21229.47065334391,3176.184437365109
2,111,20340.082846764846,2075.521907243173
2,112,19175.731537531494,3589.5517830303315
2,113,33243.38915912247,6674.226619431423
2,114,31540.828479571024,2803.102297951225
2,115,16029.766202863399,1375.6208572684886
2,116,14403.394516745728,1350.8077192004446
2,117,14249.885047163583,1813.5360110213167
2,118,27381.063587382778,2798.323208991944
2,119,13973.365704665453,2101.2732244134445
2,120,32343.294462088954,4478.8732120392615
2,121,20021.44783463708,2279.550099323524
2,122,15368.171913742633,1970.0797215828234
2,123,19593.33392066698,3594.962438592209
2,124,24683.47874919584,1899.3367238701062
2,125,31655.15509643039,4365.818156522782
2,126,34503.11638415464,4869.407739802327
2,127,16393.378209619797,1812.6737913673935
2,128,22439.668359464267,3871.256394819223
2,129,21535.4473322531,2804.240771075721
2,130,18693.094754259742,2060.7153533827677
2,131,9191.542780606436,1278.4814368544173
2,132,20374.720161693615,3828.588886783849
2,133,33937.208224054135,4628.067843674849
2,134,16845.699757696693,2000.9247837004077
2,135,15467.767107116462,3277.483810308567
2,136,39353.75870384734,8189.300164219615
2,137,23862.37029908513,2929.0819852366194
2,138,10520.49029192948,1218.3846821051495
2,139,18539.48708500078,4097.754039192424
2,140,34734.80443293252,4044.1894135489956
2,141,17031.93720674146,2797.2075646391604
2,142,24804.56011458751,3180.6438060686955
2,143,54413.809146021595,5194.839712619512
2,144,39419.237779294854,3917.61847083086
2,145,37155.46965928172,4342.11821470558
2,146,19294.628481579814,2425.5078164878532
2,147,7855.812658276589,1156.4022719757638
2,148,21683.914383470128,2300.2871582569214
2,149,17907.391868706916,1998.7740539100414
2,150,36308.37940276417,5894.955270392272
2,151,24126.609620852447,4066.3779950808907
2,152,8400.311233035536,1470.659805724375
2,153,13703.923176410335,1785.2346595190468
2,154,15274.3844773635,1602.0015889803205
2,155,18334.45099597281,2823.9025530495205
2,156,16553.273982704697,1964.3143093012397
2,157,13542.646261764028,1007.5102747455537
2,158,25474.71856225408,2738.1533662554993
2,159,27665.00986028107,5020.064500886542
2,160,14512.5304307176,2087.9888324197086
2,161,18228.36013388478,2718.167462185416
2,162,9937.925608500762,973.9854808124851
2,163,11181.888583722466,2257.2376595126966
2,164,61457.81355837788,10252.877898052622
2,165,34379.96614004928,3985.045200429979
2,166,12638.604577487904,1650.0389427759194
2,167,26807.678692091562,3532.8885006525575
2,168,19741.907489253892,2781.063903607272
2,169,14833.910917531553,1844.8891737198483
2,170,24899.84617178172,2847.0187585671524
2,171,21496.591989614306,2400.1611173007354
2,172,17424.313109189265,1726.6042349678225
2,173,28020.661767277896,2651.619829079474
2,174,35370.73657407015,5420.380864165568
2,175,15640.735025977927,1949.7008472422947
2,176,16655.02060684978,1769.1716944797809
2,177,74292.5440948114,11141.02980836033
2,178,43361.9513683791,4771.230047372575
2,179,10482.63706224618,1885.5635215869568
2,180,18993.83939199343,3177.884098236666
2,181,16915.530364509337,2122.9738087118244
2,182,17447.68591290359,2004.7965433263694
2,183,15684.018256439287,2114.019263569954
2,184,39193.21947719237,4391.861970193441
2,185,48794.8552082589,10343.316111849897
2,186,23033.824875726998,4559.366491967877
2,187,76620.81793920498,8094.545740206216
2,188,23167.152954881,4068.7672779694394
2,189,29254.95525047092,3567.704112044999
2,190,14611.356092794018,1457.8053529670472
2,191,33018.999614090484,3491.1868145137187
2,192,7102.801263449152,625.3435316560758
2,193,16998.8253608831,2465.0621587436326
2,194,23849.402461651393,2652.5265961270297
2,195,16276.697482127409,2089.3049069964345
2,196,75014.18712327443,7687.195637973938
2,197,33841.211793734714,3787.2187097921765
2,198,32463.475353474583,4948.379254632161
2,199,14085.320752616084,1502.660106504369
2,200,25294.307445120292,3958.079224393118
2,201,17327.37009276158,3088.2900231938006
2,202,11918.479478709585,1371.4443297168061
2,203,29975.5707806912,3048.4456870510385
2,204,16092.063529411766,3180.494224551904
2,205,14715.331481556515,1708.4905306796386
2,206,13735.601614127692,1668.5149520705493
2,207,15124.885123866829,1631.2854268989424
2,208,20588.964247774536,3240.3632727795793
2,209,15471.267720607246,2018.348168824766
2,210,19847.031947714542,2615.136512127003
2,211,23697.46655021447,2174.8040761090656
2,212,22985.621229013104,3107.3605144019957
2,213,55567.57575014614,6695.982498547162
2,214,39614.2218958475,6594.97487444753
2,215,28388.51707320913,3326.9444403362168
2,216,26667.308433638875,2699.760239294392
2,217,70767.35262194286,8349.729267121083
2,218,19476.561002799957,3085.1912359575667
2,219,33854.958264105284,3850.772198648533
2,220,33161.73108473279,3429.7740146464266
2,221,53687.87005395447,4675.701038869165
2,222,33497.014255118964,2838.9885153184346
2,223,23749.71991604566,2328.304026741327
2,224,17372.796229586238,2013.756628083165
2,225,17743.41227014792,2530.018358374932
2,226,17515.969626631344,1857.1729565102871
2,227,7607.450503286649,747.5579435814534
2,228,53820.35186740785,4639.219556968737
2,229,56155.712757520065,5394.28159927162
2,230,36209.80288451044,3235.92649975163
2,231,56530.398533546715,5270.899184092257
2,232,41985.245736306984,5474.334631577095
2,233,77638.18432867731,5403.618594714102
2,234,33624.803352962845,2355.4425012584493
2,235,58754.07477413219,5264.95703863509
2,236,29795.75225745485,2679.0075558047215
2,237,46120.20014117647,3970.550449441275
2,238,10192.831292978,1780.55174825344
2,239,16295.314187766886,1299.8396609072602
2,240,31238.228432902364,2060.328488105627
2,241,9021.717830838908,1098.898164583868
2,242,8895.756605031402,1321.9011802348923
2,243,27129.724042403872,2989.978923767328
2,244,10025.010888031784,898.3881867749083
2,245,19532.16991098142,2038.543861005062
2,246,59134.8674371799,3796.5027940846967
2,247,46077.4686156948,2828.525060767984
2,248,37095.03841970457,4997.708897736294
2,249,70517.57694595514,8633.541209942254
2,250,21814.637906740303,3865.139573415826
2,251,34322.99095003399,4510.402006923736
2,252,12828.938730336684,1835.1813847209332
2,253,58730.941621851125,5005.723592435922
2,254,26794.688917310188,5000.745101191872
2,255,53296.90689662923,5883.447297835254
2,256,25874.90265922713,3635.1299110766863
2,257,33517.17278636691,4700.192477672102
2,258,43088.29112568049,6147.0780771091895
2,259,72067.51139725177,7529.863497780381
2,260,43589.92213278299,7067.286320910018
2,261,29134.96625614229,2662.8756836548364
2,262,27758.94549561947,3711.4736054978557
2,263,16232.607637792265,1854.7815380043485
2,264,51604.422477778746,6530.309379607093
2,265,36185.0980091599,4950.162719834308
2,266,47240.291090319544,6723.473050911986
2,267,37641.04741584086,5196.284649558515
2,268,19866.854115144233,1838.4806349472765
2,269,19442.032512490376,1418.8456189791061
2,270,18844.19405644242,1857.6920408595
2,271,25590.029843247983,3616.4980200211558
2,272,34672.309613973935,2467.589313178317
2,273,39028.07789783225,4797.838358425136
2,274,23963.67562972285,3183.2264924243646
2,275,51606.7173464179,3968.6687939222575
2,276,13124.818915174097,2002.7585457374953
2,277,21809.307004963855,2708.3936937172216
2,278,15332.219652509793,3378.433908306203
2,279,18524.62751909197,3980.794648705454
2,280,16718.676137903574,1511.6719870666382
2,281,16600.441063979328,2823.584956951175
2,282,156381.6270979949,11996.397238695827
2,283,39048.83343681767,8237.643839477818
2,284,31302.818868318547,2156.3582693091516
2,285,32503.037775565805,2039.5384916940388
2,286,55503.78574366892,5326.161538012688
3,0,4828.305066501121,1782.2839464578733
3,1,7966.694915714892,1445.6145098880952
3,2,7514.032865188758,935.3210381982769
3,3,12786.762614176421,2240.910649339628
3,4,23156.716613435805,1959.8003536659166
3,5,10225.224577994497,867.4694813755845
3,6,14584.30606330807,1488.5567326525438
3,7,58481.877251869475,4579.69870886338
3,8,15948.82940993467,3709.2329273831047
3,9,15337.891987163519,2140.9757584382032
3,10,20965.06539699273,2046.8600714019146
3,11,17921.19135819533,1487.0727888416923
3,12,11535.894204764143,1485.1893254299998
3,13,34020.521711951995,3691.5262732756564
3,14,33277.389275031645,4041.7641023038427
3,15,35081.83059998376,3961.3774424784565
3,16,15391.084902270768,3245.5135512211004
3,17,12320.305208361326,2601.588383459581
3,18,22352.033539298012,2631.1045538993403
3,19,28966.956737892935,2140.8764741935256
3,20,35150.79143989864,2388.305071789675
3,21,25390.667695055618,3763.5931513843752
3,22,14401.654271111536,2215.87001177197
3,23,20398.245751590424,3713.068220627076
3,24,19354.016503975676,1934.014407357289
3,25,13851.43404868319,1777.6614534848054
3,26,33806.88316052761,4853.282875423482
3,27,25128.41824771087,3218.0514135533826
3,28,31225.156398311854,3356.0707985225517
3,29,20511.21078491115,1944.144529813735
3,30,30714.016666678857,3475.440537855179
3,31,16930.848345382678,1925.4321671556108
3,32,12920.237899984802,2199.061731933371
3,33,13069.06507933811,1235.4761545971546
3,34,9500.206539983737,1007.528266628908
3,35,18689.50929959574,1938.1506298064428
3,36,32890.60757543297,8786.696242813181
3,37,42924.166183053814,4366.065625361799
3,38,17380.320591608164,1821.0610369245535
3,39,30992.544627397896,3360.173483472806
3,40,18004.24661180322,1254.0830382417105
3,41,23487.07242591177,2063.2697557430347
3,42,16129.040970177379,2212.2559773781804
3,43,8646.719558669733,911.5145117575316
3,44,23000.012579047736,2132.9559172699255
3,45,25889.22572160016,2995.7269689856757
3,46,8433.019361517468,828.3993345602374
3,47,26278.494556577323,2076.59451187712
3,48,8395.872026199722,759.1444360669593
3,49,53351.04916079448,5913.93780765397
3,50,21349.381135496515,1397.9446796969994
3,51,12942.97337805718,1492.2527181376872
3,52,24297.402080303298,2171.3673757713896
3,53,12463.764899932052,1863.4121262413573
3,54,7778.804485922243,1145.098384439878
3,55,35830.78331300528,4116.702800233753
3,56,16391.623913488154,1461.6492696739429
3,57,14372.470228984548,1112.524441354544
3,58,7978.46814362053,815.8446433559589
3,59,15813.881656609286,1619.1057453883157
3,60,7341.210917647059,719.6961232478401
3,61,40569.307462190685,3701.73617699633
3,62,17291.28296988685,2192.421020540256
3,63,9549.059042212739,1386.0495024427566
3,64,38933.11943441994,3352.580261467289
3,65,21476.995793677772,4073.5421085660178
3,66,26164.136689929917,3767.265923891079
3,67,17305.931115100473,1502.4350470591535
3,68,17031.787873820795,1756.4695649316593
3,69,17272.64003323365,2580.10256403853
3,70,10508.206369491505,1105.8881428099378
3,71,13111.812836024872,1517.5691582399554
3,72,22549.652894117648,2441.9544390577144
3,73,39970.01455553593,4331.112854664903
3,74,11570.30815120881,1635.1818827786458
3,75,40333.771315856575,4743.157038194663
3,76,10352.136596777158,1436.2564755055007
3,77,34759.846293812465,5156.494602086001
3,78,32628.180241394457,4818.087900034642
3,79,34324.06358413912,6148.675689485886
3,80,19397.826271279533,1951.5866098319423
3,81,44347.4885874505,7186.152618406669
3,82,9397.933552412014,951.4214952041812
3,83,17106.07379783193,3633.540094411853
3,84,39175.39870291318,5899.900356722387
3,85,13427.882983838987,3374.1652512894975
3,86,25676.777532980726,2993.6388742074596
3,87,15593.99936623321,3513.1485218638095
3,88,10162.598944867266,1007.1940202375104
3,89,11867.266509997957,1123.7664460814449
3,90,19918.029100759508,2647.112930356495
3,91,27459.34876393676,3667.75628183305
3,92,20026.792047124385,2404.490076198436
3,93,29464.60590798954,3950.2072792754375
3,94,11371.030878088044,1152.8427001548964
3,95,13172.293684180851,1489.3598523410485
3,96,13233.388336675976,1523.496001252183
3,97,30201.090198930193,3326.374544211313
3,98,13299.102506499796,1522.0831312096675
3,99,24180.46188298093,2458.568955243394
3,100,17735.380998554567,3208.369828565631
3,101,21015.293509753217,2561.4633521161436
3,102,15277.350133896038,2283.386790065797
3,103,46448.257021938596,6262.048443881127
3,104,20565.158652274447,2756.3513311012453
3,105,18684.614839516267,2221.8238983376486
3,106,23100.777198699252,3717.060485187413
3,107,11805.448797416235,3988.274430926916
3,108,13028.21560100059,1663.724033645424
3,109,10961.707700351835,1441.889329668096
3,110,28221.243217687006,7266.0757115753
3,111,14857.384058013946,1920.6784423581676
3,112,43675.35682797698,6088.764287978868
3,113,21246.190350261368,3273.1336919951646
3,114,20396.05941929385,2672.072801337854
3,115,13095.579541583582,1957.8530552929817
3,116,21799.009455160092,3091.0819874612057
3,117,27034.47057569588,3315.041359171605
3,118,34733.15836116444,5188.679774565066
3,119,38300.42205491575,5407.6686456725665
3,120,26422.100017002285,2857.082924844821
3,121,12837.036252642174,1428.457195853867
3,122,16800.437204537266,1636.765742301944
3,123,12320.280220641496,1544.4642392029962
3,124,17238.095621277924,2751.0508822131696
3,125,21718.565628200697,3720.310852552002
3,126,18046.202453606165,1894.2776838268824
3,127,12150.340793297604,1596.8060951773803
3,128,11922.539846518259,2020.6551462068244
3,129,19736.019244662093,2242.4194151129964
3,130,16213.548101276585,1686.6832601177773
3,131,7615.9808947799,2131.3457950229645
3,132,7008.234934110405,970.3869800658183
3,133,15548.451885700717,2233.5945429072135
3,134,19634.644478815575,3911.634018939567
3,135,28324.047999136743,6075.479640645406
3,136,23013.9265619067,2780.874373329121
3,137,13883.803126063454,1376.3554247583163
3,138,9678.532967729736,1807.3316069483785
3,139,11676.363708267427,2705.2212536911343
3,140,29540.664407705048,4006.5852915676464
3,141,8978.264078895878,2008.8850299140477
3,142,15965.281385638315,2736.458196782497
3,143,16629.37767067905,1879.764088014348
3,144,31657.86281800409,2808.0530502490133
3,145,27898.730319597125,3695.9270738587347
3,146,25390.267756028617,3209.253227280335
3,147,23995.334310686012,3028.00837149792
3,148,13745.150448976709,1602.7642446265916
3,149,17504.597827747144,2793.9502626422163
3,150,7409.710538678193,1192.8861814884851
3,151,21687.35751548859,2615.144798126965
3,152,51727.45701880259,5635.5592335385945
3,153,33606.3690622867,4554.803412888806
3,154,85298.04937853017,8500.163973274306
3,155,22934.62131936646,4037.6593353529406
3,156,41138.32952717091,5756.429387505962
3,157,17013.083677969014,2671.143206721692
3,158,7813.639351947659,992.9119852105944
3,159,32364.029260213385,3418.2032764098676
3,160,21729.104049271184,2417.8847273360675
3,161,20788.58169523754,1848.6363142353516
3,162,16393.340261262867,2525.535033698496
3,163,11472.093079733699,1849.7448541232773
3,164,30035.127318116974,2889.2098940510273
3,165,25640.156648195185,2508.4368618223957
3,166,10631.204146617605,1139.0289482167327
3,167,36075.27287919512,3583.179321817271
3,168,19361.110924710898,1756.9286380967092
3,169,16695.64177404131,3502.865588884035
3,170,22006.174269499836,3912.395316800571
3,171,13663.75073662202,1696.3209918588402
3,172,17608.719141582722,1777.1537224789477
3,173,20920.158176459972,3708.1737374565823
3,174,19687.737243105526,2174.7178993831785
3,175,16788.809505882353,1991.5446051668773
3,176,23491.98005748099,2236.5262446098604
3,177,13094.593968728146,1547.4769669547095
3,178,22169.602870642586,2578.410763092277
3,179,38834.53304880053,2695.7950295252353
3,180,33868.75401523159,2930.4914817458434
3,181,26591.315536754042,2147.523939597111
3,182,11223.458021151819,1259.7605867600348
3,183,36373.1225574906,2913.1615421252536
3,184,16238.853125874924,2726.2091582508156
3,185,31240.949008481242,4618.338866157648
3,186,31097.74434766097,4066.7530706531725
3,187,25764.015829220538,3775.8678946438367
3,188,28164.62064231096,4006.5748996137004
3,189,11457.247421196806,1025.6694620560136
3,190,13959.55057126523,1037.881591254826
3,191,29140.87271801069,3774.272121412064
3,192,15150.104971594996,2812.2920022698436
3,193,28404.209250232616,3019.7087086807883
3,194,16308.868544904686,1166.9270347933777
3,195,61522.595309368015,6425.040485615071
3,196,8372.390772401199,790.424170729481
3,197,11083.689870168912,1171.423830019437
3,198,25664.234883548346,2228.159666905702
3,199,39771.21656713826,3660.5471576165473
3,200,14634.177572716746,2302.120023755913
4,0,6139.706619646499,2315.190422359814
4,1,38248.79957848048,4368.419112539932
4,2,22653.299982152457,2417.690410072978
4,3,30543.606798332592,3445.1427529785406
4,4,20819.45753602068,3073.9557850841497
4,5,19316.52104200379,3256.334370210811
4,6,51944.43617953155,5788.663364789333
4,7,26851.389406086415,4482.100929668984
4,8,15740.032778706352,1779.9674523336503
4,9,17577.945450171406,3346.7649469124417
4,10,17504.062403253498,3586.166431460027
4,11,85210.64415202934,7609.6201484232115
4,12,96689.48091041642,8083.066753145077
4,13,23423.71648498132,3048.6825238118613
4,14,17318.323592148106,3082.6630971316326
4,15,30462.321451329866,3158.3715562070493
4,16,19042.831846281057,2087.9574048382683
4,17,25622.905352357342,3868.888540533302
4,18,28807.93797994213,5568.778536876719
4,19,48025.67960397438,6340.8787311299875
4,20,23350.41395486278,3104.675002015801
4,21,13797.078191133809,2220.7658767615067
4,22,23233.317315210203,3044.12344531558
4,23,85229.33680072997,13199.2323369639
4,24,54833.22515926168,6366.198852749639
4,25,78863.74640020763,10437.58937966051
4,26,16002.317575026129,1883.7750549971759
4,27,14515.11318311686,1793.5175588089905
4,28,10807.36854800647,1646.6019080485119
4,29,30765.8745459568,5441.960260005485
4,30,14634.428852518939,1893.0806480334443
4,31,17315.742888996654,2795.05731948305
4,32,30728.820878497725,3311.167248233375
4,33,24674.764178915662,3486.5470322345873
4,34,54702.87707100898,7649.23615930486
4,35,25750.685112132494,4015.3888456105256
4,36,38123.03523818345,5234.902800717511
4,37,21052.603281457945,2295.1054234191247
4,38,23107.892772307794,3196.038618740612
4,39,17460.576299058626,2032.973185015394
4,40,15361.743529117255,1662.4968292690153
4,41,15517.641926933213,2398.527402862102
4,42,15618.971730823663,3346.54590747966
4,43,66558.54337487702,9790.031086319064
4,44,14117.844529579736,2001.2531277348921
4,45,12753.906471798753,1872.8167805386204
4,46,45764.987097812496,5859.505243913642
4,47,36514.52511807614,5548.989587795597
4,48,20693.897605767314,2467.8784371085994
4,49,15549.061469720009,1435.217686714115
4,50,11184.818294919674,1244.8225093733474
4,51,23693.281878548005,3694.5256857747004
4,52,13793.480063813959,2082.551483556219
4,53,9404.772803055428,994.3569376739798
4,54,22264.070007803493,2744.588156848934
4,55,12626.659813700528,1087.102291141696
4,56,26301.25618164527,4921.812805200891
4,57,29375.961406584327,5454.553609268719
4,58,30202.84499319586,3542.335404336082
4,59,35415.97131609402,3988.530393126788
4,60,34962.885973211625,5384.233058912939
4,61,17044.1071974866,1954.7090721390114
4,62,23983.423380260687,4907.489646498207
4,63,18313.099237625916,2415.016845209571
4,64,29771.68469561902,3671.54933474886
4,65,22613.805544835057,3548.168539480671
4,66,29336.431628633,2381.4699687471048
4,67,8566.713726433618,902.9774714172382
4,68,6206.267473889421,574.1613630189718
4,69,29913.4419243705,6821.67653065044
4,70,8807.386608397066,1647.1624772527448
4,71,12850.713350974296,1553.144075944431
4,72,18644.574685439802,2211.2436285163644
4,73,21737.142114657705,2734.1243795788337
4,74,22113.75635712375,2752.055925011222
4,75,39943.35605659786,4092.546749946941
4,76,27016.274601101355,2490.547710005315
4,77,57457.10812891756,4961.731505835981
4,78,44889.34586945901,4221.597527759652
4,79,24664.02722566953,2773.1505966355153
4,80,14465.214469679231,2569.4921831209626
4,81,29231.784518422646,4270.860847806079
4,82,15698.874522187449,3269.413514164061
4,83,32142.129420770318,2938.8068453060732
4,84,24716.043187904164,3643.844875030596
4,85,24758.18559347011,2711.778626537613
4,86,18233.513280298474,2258.715430474562
4,87,19080.956492048128,3054.4577687438355
4,88,23243.92462038761,2844.4095606802175
4,89,33989.78894711948,4113.672203799848
4,90,44477.74906786397,8743.355272474282
4,91,42146.604117297764,12435.819918576106
4,92,73748.13039796954,15261.484226100602
4,93,24632.29979718318,5230.277779261285
4,94,47680.52021654647,11261.125523573888
4,95,39763.53681804541,8986.86570437766
4,96,11275.652155168764,2251.0880053688106
4,97,37202.766259477576,5541.998597188223
4,98,16171.03281809758,3420.47309396419
4,99,11966.03573323115,1403.6450659593622
4,100,31302.262217003576,6466.567710723185
4,101,24098.672279151542,4540.029155807242
4,102,81387.12785203835,14658.329052161618
4,103,25989.499031516694,2612.38428263781
4,104,25052.659489012658,2918.6103565012327
4,105,20347.38306208806,3049.0930709236964
4,106,9008.444733757735,1835.47746465024
4,107,14686.487385974915,3838.1185946508776
4,108,20647.51285033012,6184.618969690702
4,109,24755.589027723923,5420.576133016548
4,110,14977.790426462367,2879.0130844822797
4,111,13502.281440244718,4119.882301320959
4,112,17918.156569152103,3042.310338103694
4,113,40702.49018868688,6636.0862035078535
4,114,26171.80245360352,4014.71019690089
4,115,24122.433501411622,5396.6705314846195
4,116,19724.649586659067,3256.287755344908
4,117,14364.793150982696,3585.9188286609765
4,118,11192.8712553495,1112.852310826173
4,119,34380.70041729981,5502.7841387837425
4,120,9353.030720875817,956.458406314105
4,121,10264.23828224667,1819.8585025931206
4,122,26363.617167835204,6025.58355655886
4,123,21877.234380504422,4820.692437939053
4,124,19622.202033630354,4424.03602109955
4,125,20385.949212686966,5935.833024602104
4,126,12167.062087087446,3447.1590814507986
4,127,54251.04992674355,13293.474191402664
4,128,34492.47603799438,3969.7435745888383
4,129,28180.3474745791,5129.385908276431
4,130,13117.739238882554,2490.2135989533194
4,131,29862.385455915683,3344.184300441868
4,132,9638.483117148297,4609.407631026427
4,133,14006.02917878771,3452.835850132137
4,134,16786.701210367093,2061.342144697422
4,135,44094.119844687695,8846.840886341903
4,136,36482.53528948873,7305.929755781425
4,137,20958.54361522961,3001.343969480407
4,138,7566.649833563367,1383.1564111906082
4,139,21053.53150667181,2580.241326675671
4,140,35790.42099963178,7184.373089339041
4,141,43689.510220984055,6610.359327043446
4,142,23299.096762863126,4651.431276307974
4,143,21473.823075926623,3067.219688517883
4,144,23579.53221588207,2378.7338627998884
4,145,12097.658695763117,3088.4296602260815
4,146,23424.36656123613,3317.403794561225
4,147,14717.434574450308,3247.0133759369623
4,148,14988.26892612017,1431.584524751344
4,149,16587.88137254106,2249.28706841038
4,150,27848.460752486695,4320.0964923524925
4,151,13631.087567314447,4327.079067798377
4,152,20918.469211471536,2938.5675713921073
4,153,45096.75812966732,9960.21794922788
4,154,20896.009829149152,2915.832062040026
4,155,28359.946746824644,5296.888129874359
4,156,7952.667595636294,1506.2983354417302
4,157,35369.56371770432,8003.755157427339
4,158,9354.586237341886,1393.7191788231885
4,159,15131.076136560307,2466.1884163611467
4,160,16049.778920789697,1919.9395601534436
4,161,17409.833101051718,3998.4137144238084
4,162,37077.94424325875,5922.049554334762
4,163,37167.99686649509,8487.207320582756
4,164,15814.935008524804,1663.603614201947
4,165,18693.898838082,2305.1082784892596
4,166,19629.75393228123,1942.7832935820495
4,167,11742.230806435598,1230.6416155921129
4,168,12242.806143124115,2197.6717667760677
4,169,13780.350270250226,1282.1888679041447
4,170,26588.727941296427,1688.1328616841777
4,171,59489.80222446863,4944.914488983972
4,172,23888.146748905005,2595.570026287476
4,173,33582.83956491493,3100.0214945401326
4,174,17178.232314722412,2808.3791801870775
4,175,20392.650334319893,3658.716842702652
4,176,55620.57675171574,4672.232107640766
5,0,5507.5095173351465,1787.819333510872
5,1,26753.48352445984,2359.688404651451
5,2,66128.88047567342,5607.840491453246
5,3,71532.79878740248,7929.227068662459
5,4,38266.53798732429,4333.732054630857
5,5,54026.12846150177,6933.444858895433
5,6,84108.0102971889,11653.764568177283
5,7,23833.1550029552,2214.5328612089493
5,8,34290.96120980903,3977.2487814740425
