sura_num,aya_num,median,std
2,194,23954.416057043018,2675.129015126806
2,195,16334.331800315114,2106.5806817793487
2,196,75241.12629463422,7713.5896231380675
2,197,33895.16366201337,3814.288959990228
2,198,33317.24394762278,5199.751184537891
2,199,14272.426284792655,1504.023703113233
2,200,25356.03304445972,3969.118925613335
2,201,17384.212826975232,3900.8770220138176
2,202,11906.751812609918,1366.5455834521122
2,203,30088.101172123625,3015.060162448744
2,204,16126.670108519418,3922.0762837428406
2,205,14776.156919783705,1730.9557409211195
2,206,13783.140890933975,1671.6863046085805
2,207,15195.002379615105,1636.3634936530489
2,208,20633.640297882896,3251.070138408072
2,209,15630.056123907514,1940.3594731004632
2,210,20034.097863387695,2593.1859992821433
2,211,23800.422988445094,2159.1080459652253
2,212,23103.53052386237,3135.372867930699
2,213,55527.06853961626,6662.471442759946
2,214,39755.40437045665,6552.555642602505
2,215,28490.501033473614,3309.697216301404
2,216,26647.93960072549,2773.7201630491777
2,217,71223.90296202849,8391.93994791754
2,218,19917.84147733055,5265.294051171218
2,219,34006.11932425562,3871.986979949092
2,220,33236.8589645908,3501.140509513148
2,221,53911.90540160198,4677.275667872237
2,222,33557.82846350954,2898.00961388647
2,223,23725.590908879967,2325.5271254864465
2,224,17448.28056508892,2037.119139227967
2,225,17738.687306328102,2536.4900630669326
2,226,17553.45002751299,1861.43485314522
2,227,7637.6243838569235,755.2287205500447
2,228,53926.423720191124,4667.369260218084
2,229,56557.48934866565,5430.788021402623
2,230,36355.56909912297,3211.683607961786
2,231,56675.428678057215,5244.234382076606
2,232,42389.92977574268,5541.50829074325
2,233,78172.29858995715,5722.954388777697
2,234,33753.94773684617,2436.1521706785893
2,235,59137.33395720629,5151.924723447421
2,236,30171.288914913297,2613.737962694578
2,237,46321.59136548283,3863.5901232275123
2,238,10231.690764570014,1780.723290095578
2,239,16389.964962385733,1474.4126809723361
2,240,31426.785058418413,2292.495917886564
2,241,9043.189937944895,1094.8912704282855
2,242,9017.688992572508,1344.9278822050728
2,243,27459.792042446512,2896.0448538321784
2,244,10119.355612345407,911.3763090430376
2,245,19828.651009136025,1979.0054152091618
2,246,59259.37248731527,3948.565679612813
2,247,46347.31995877176,2948.3815299884377
2,248,37714.65714551798,4883.378356402966
2,249,70966.71608847291,9105.987414500652
2,250,21906.206744805833,5983.029632267671
2,251,34727.58732005015,4320.973890438087
2,252,12865.175629528025,1827.0181174935776
2,253,59297.863478431565,5056.785227119124
2,254,27141.765222987597,5002.117569529037
2,255,53861.19060024378,5954.50115650173
2,256,25890.097763837617,3663.516369921672
2,257,33476.50066967247,4669.405839551261
2,258,43155.51765391974,6282.7689324137555
2,259,72383.48999872076,7779.267176697303
2,260,43825.75292542839,7171.860359129582
2,261,29236.08650698382,2663.109309628221
2,262,27754.542215097805,3736.0034071836903
2,263,16231.688546653142,1868.839380594645
2,264,51856.51590726639,6583.992286459391
2,265,36646.20445166073,4965.908175191638
2,266,47306.24159752143,6724.432936991905
2,267,37726.9081280555,5223.186262473838
2,268,19892.83821804393,1828.7879404083546
2,269,19444.841030393392,1418.721246872228
2,270,18951.64361024187,1868.5152465133256
2,271,25670.402341807316,3593.906089143693
2,272,34823.681226350105,2460.156561400216
2,273,39252.32624935924,4798.535610861266
2,274,24033.54095473213,3169.3040975713348
2,275,52282.5790956235,3951.802150360762
2,276,13170.176379547585,2010.5026184248347
2,277,21719.299328045956,2748.9611842070153
2,278,15350.043171221601,3364.9256305489166
2,279,18588.873805378957,3958.0419707900664
2,280,16784.93202697426,1536.1835434596549
2,281,16726.71268910887,6923.345333671853
2,282,156066.24693891595,12010.06542333822
2,283,39214.22947167052,8580.895351526953
2,284,31350.8725076324,2127.3639284560245
2,285,32576.97136707977,2005.6913750858505
2,286,55756.38475668682,5278.625512506458
3,0,4823.976840665094,2720.0038119160486
3,1,7985.926295339908,1442.492611357682
3,2,7544.959101821614,944.304887887628
3,3,12834.74726259437,2252.387470956075
3,4,23166.090683736587,1934.5169274012812
3,5,10182.741520705615,852.838865703013
3,6,14709.10881164674,1465.1280572661287
3,7,59203.60142585369,4332.83591926711
3,8,15905.452141375532,4347.012848210893
3,9,15485.277900221661,2145.7053757862795
3,10,21008.67205145106,2070.227021074793
3,11,17994.961869060495,1511.9032242040635
3,12,11581.320839735417,1466.5635470773677
3,13,34236.54201562224,3537.175308872884
3,14,33372.64189399079,3976.8008726965986
3,15,35391.94479651695,3820.748548517512
3,16,15588.898031096509,4862.412173196645
3,17,12308.596119005655,2592.122928889976
3,18,22391.906626374424,2622.56601130975
3,19,29052.175687090185,2162.8011570283434
3,20,35262.274322006124,2344.6447303588757
3,21,25828.035741918575,3913.0680073754656
3,22,14412.868966769858,2236.8778720190085
3,23,20472.843546425072,3706.903468846758
3,24,19453.42194391339,1938.1028690831772
3,25,14355.018021395608,3716.60220688579
3,26,33856.537853992035,4811.4138047363695
3,27,25207.66165466892,3239.978826526901
3,28,31497.515343347073,3375.4238088710563
3,29,20545.841559051536,1975.3077058233146
3,30,30768.594836143828,3428.687762458145
3,31,16990.42064324162,1907.7269093953685
3,32,12971.140087020085,2173.459912009761
3,33,13124.424840728492,1241.6470044556258
3,34,9532.021071393534,1032.8091708290929
3,35,18749.45415476692,1943.6484604257332
3,36,32999.47691425016,8870.214808988663
3,37,42779.84409730321,4364.290857317707
3,38,17419.703620128632,1815.2402540274875
3,39,31149.12745356669,3389.221457406539
3,40,17991.07817995566,1247.4695031394458
3,41,23511.195093429465,2077.1790256076724
3,42,16169.468408931178,2227.388494417937
3,43,8717.86704806828,925.4592698457707
3,44,23083.045433550848,2128.111106201374
3,45,26014.46186291121,3003.6897080595504
3,46,8468.703578551998,828.610372499349
3,47,26390.16397071948,2043.1341654845503
3,48,8424.593080986055,766.9317497722236
3,49,53277.4488245073,6083.908431234557
3,50,21424.77755227861,1409.8042359962926
3,51,12997.303373677321,1492.6004962751288
3,52,24378.50212222751,2219.7715919210127
3,53,12565.11879864391,1869.3720078694273
3,54,7809.433392797955,1146.3467945647146
3,55,35946.97728317752,4265.628502802628
3,56,16441.041199753097,1550.0964466105493
3,57,14434.531898895875,1119.3783127920349
3,58,7987.824396262793,835.488254597726
3,59,15845.792842043056,1625.9109294166824
3,60,7431.619627046233,838.2536748489123
3,61,41011.40479455754,3724.4889646560646
3,62,17337.596450698587,2207.023885164168
3,63,9658.902965839052,1383.6997113691314
3,64,39153.237433292525,3399.9674964508727
3,65,22176.27107140258,4972.447729388842
3,66,26191.53670059155,3771.8703689040876
3,67,17333.228877208872,1496.433769430525
3,68,17088.386756385655,1778.0995832860906
3,69,17294.071848277905,2551.71892090736
3,70,10551.007260356202,1119.8960947150003
3,71,13227.241626319355,1536.339161727646
3,72,22939.35059233737,4053.935033978717
3,73,40164.13178679834,4322.2500359604055
3,74,11583.092634701681,1624.346786377056
3,75,40471.87353353271,4735.380477164452
3,76,10452.654756740401,1429.1054504181723
3,77,34810.084010204686,5148.057019687741
3,78,32597.577872548354,4826.077611700383
3,79,34271.017500318,6205.579759702024
3,80,19435.43944632761,1952.9043411486844
3,81,44352.080364837544,7300.509053844027
3,82,9436.462814919163,941.6122507170169
3,83,17175.247174850956,3582.7734116566444
3,84,39248.1072360783,9414.645548261651
3,85,13485.827710593261,3353.127967755122
3,86,25726.02076010023,3003.537371740841
3,87,15662.087751138777,3492.802883121827
3,88,10210.325051334152,998.3015501307233
3,89,11915.023561769565,1107.2986178720462
3,90,19836.084367754433,2613.410790726233
3,91,27588.285716911465,3600.676770046038
3,92,20058.832397792838,2406.2540155207785
3,93,29437.202369818668,3923.488095565802
3,94,11410.036140690667,1150.7645578021295
3,95,13183.473669044659,1509.0928579053234
3,96,13248.21580667889,1520.6040722556943
3,97,30330.481792537088,3308.8660298893074
3,98,13352.093420959944,1526.2251853727025
3,99,24189.718785633006,2471.766868793181
3,100,17781.400477827723,3227.7370885898677
3,101,21122.06092349875,2592.5323850607615
3,102,15326.712624674858,2283.5346653410434
3,103,46476.71118031224,6338.821358694484
3,104,20654.538768462604,2717.87612564121
3,105,18714.647244042877,2201.0798668972448
3,106,23180.232916517325,3668.7907025618947
3,107,11766.86388053901,3971.9306561487147
3,108,13129.314572591476,1658.3015247714839
3,109,10953.752308840498,1451.6598716480016
3,110,28315.605682309993,7273.720125887631
3,111,14917.933057682392,1933.2229391984042
3,112,43875.097269409554,6131.277416168799
3,113,21334.463350554073,3250.232940846699
3,114,20492.767163860663,2663.214540096432
3,115,13277.936730464477,1956.3656650668863
3,116,21781.847570439975,3043.4095839026027
3,117,27002.03121135486,3321.816037233069
3,118,34874.399994770705,5224.587217444585
3,119,38326.09835714626,5443.968010352857
3,120,26443.24008661312,2837.95400396234
3,121,13010.839005650601,1432.5174894114837
3,122,16868.874154867557,1665.6032205894546
3,123,12459.983002463137,1561.5752094470372
3,124,17310.12975898081,2758.1779965613327
3,125,21765.26643146609,3718.4491984226347
3,126,18028.658581655203,1912.7916741296378
3,127,12140.722057979703,1592.1458530987422
3,128,12006.274454230934,2009.7712136455123
3,129,19759.201925880778,2242.0723166068183
3,130,16403.454186802934,1689.6755245477384
3,131,7623.9056282379015,2110.790381823355
3,132,7044.288226132196,974.0206125411141
3,133,15609.786187294372,2198.6172598739313
3,134,19884.76086849905,3900.0403308603904
3,135,28447.071985370032,6010.605644672312
3,136,23123.099161131264,2737.6791690327022
3,137,13875.43502834814,1388.9074639875976
3,138,9696.395124280813,1802.6209167559664
3,139,11695.138800540517,2669.994292080475
3,140,29548.949053095952,3952.980329214145
3,141,9012.857488864836,1992.1541609293638
3,142,16047.140469338903,2715.2165405457827
3,143,16651.387136112284,1851.4306673365004
3,144,31786.938867660654,2838.7565798710984
3,145,27961.605395598082,3629.9043116239263
3,146,25454.855861235777,3209.1675412130157
3,147,23984.523383419437,2991.837840142874
3,148,13916.25889858757,1616.8506342688436
3,149,17579.12489421456,2811.4519098998835
3,150,7421.977828831279,1198.7683494561552
3,151,21773.562219086663,2622.3131413179585
3,152,51892.177180076316,5747.501012819422
3,153,33753.089084447274,4570.051150136369
3,154,85594.33013371183,8732.73926577839
3,155,23031.70621534292,4054.4548997747033
3,156,41241.47965197476,5823.190468152196
3,157,17099.129594029364,2634.7134807815182
3,158,7864.843568668266,999.7620353220834
3,159,32420.1846729502,3440.2677641420714
3,160,21658.063058525222,2420.978529364237
3,161,20932.427615529166,1860.508840049099
3,162,16445.583957356943,2496.838434480101
3,163,11551.857418713926,1835.449819224058
3,164,30267.565976850277,3158.3880478448086
3,165,25746.51088537415,2499.5925335754728
3,166,10691.107026107267,1252.1071917842175
3,167,36232.75637283937,3667.3406042400643
3,168,19431.29675960866,1776.9520659584018
3,169,16700.069156066464,3455.39005985461
3,170,22042.25226200806,3902.981674950897
3,171,13697.638935093717,1675.515153646496
3,172,17652.0499402199,1790.8112031721948
3,173,20744.016640964597,5584.675085864233
3,174,19755.626630131956,2138.9061153703115
3,175,17354.174373367343,3637.460554891793
3,176,23575.9638237928,2271.9501719214027
3,177,13107.524428517194,1545.3498644657884
3,178,22149.74061708637,2590.1106217589636
3,179,38968.410827854714,2758.825330137398
3,180,33950.281868195714,2928.3849351210515
3,181,26710.051796895445,2134.0072288021056
3,182,11213.885102256867,1240.997387967027
3,183,36442.63605300567,2854.473006438187
3,184,16271.840068624067,2699.507892502079
3,185,31328.407405128233,4595.826436339211
3,186,31158.675281120733,4118.737995385512
3,187,25877.52992522052,3818.163206159911
3,188,28389.025712778897,4000.9205090333376
3,189,11492.846200134325,1055.89924968431
3,190,14150.184628948948,1051.4872260677487
3,191,29314.015723463206,3812.7448777450127
3,192,15188.320357709646,2799.854059526866
3,193,28548.036752575845,2977.63724731967
3,194,16348.502520534243,1169.3868321203263
3,195,61787.460963194884,6408.40336657508
3,196,8407.866137839232,823.4371707847426
3,197,11103.107839423854,1153.0137899535202
3,198,25986.87692545767,2179.775725822412
3,199,39954.80809105704,3632.5776386059656
3,200,14866.99187027719,3730.527498191937
4,0,6119.47126052822,2358.5092126848244
4,1,38411.64939567489,4358.479079889401
4,2,22627.244941160818,2418.112860266492
4,3,30606.113889615786,3445.1561252823067
4,4,20907.844720236746,3055.2251127876452
4,5,19364.302853857793,3265.0465451856776
4,6,51915.94480809629,5822.767193562336
4,7,26968.034430997803,4455.626411765963
4,8,15758.233247796168,1770.668115473962
4,9,17761.832536832342,3269.849941392861
4,10,17522.099607798016,3573.3003486504676
4,11,86347.8950574309,7631.090562645598
4,12,97297.19756513103,8177.08158887328
4,13,23402.81093956909,3021.3925533058105
4,14,17226.610589138647,3062.9477242654175
4,15,30490.48720154421,3217.851788590598
4,16,19087.434883120262,2112.1151770039996
4,17,25670.079600707082,3870.9901282339633
4,18,28847.643388503457,5544.953476497361
4,19,48246.81022447543,6330.410667069256
4,20,23600.761517885603,3094.47413651281
4,21,13758.763759394074,2231.8321090343943
4,22,23466.71473421438,2958.224035604599
4,23,85204.20795646572,13266.329944956298
4,24,55056.61748987353,6382.880572898626
4,25,78881.49873419749,10394.585866830714
4,26,16031.855361715545,1934.174270886155
4,27,14575.754198200404,1803.1294505730948
4,28,10799.946107222699,1665.1712963175903
4,29,30841.815936486906,5479.086222899723
4,30,14618.541146792382,1900.5863808642014
4,31,17397.762357011095,2795.3866767198047
4,32,30800.742425080636,3352.6615231255187
4,33,24674.994327867375,3528.47859776441
4,34,54955.3562583388,7629.812423013149
4,35,25842.51894611685,4046.8613494460687
4,36,38252.89026791093,5236.531711511464
4,37,21088.715893047607,2311.203809740168
4,38,23206.76489264345,3195.9844532800244
4,39,17542.53877458463,2018.3373110538587
4,40,15366.090383366947,1673.9146631060682
4,41,15587.58580981595,2380.5599485098205
4,42,15737.269471108293,5878.835520035484
4,43,67307.47155267355,13274.691385899272
4,44,14180.88321867666,1993.0144500449035
4,45,12783.890531987527,1885.561794773506
4,46,45636.820776517794,5929.003282184611
4,47,36320.87881228374,5617.15755058136
4,48,20878.14034453767,2488.9965250454225
4,49,15628.85430430326,1459.3930373980552
4,50,11232.073275029165,1232.5875710174892
4,51,23735.915359585626,3731.171654075134
4,52,13827.366667350338,2099.2041313602967
4,53,9429.240088890148,1011.9849635350921
4,54,22359.92863286029,2828.2723720064037
4,55,12627.665825756309,1116.9484108367321
4,56,26568.520441613262,7006.975654086424
4,57,29497.94712150112,5437.762265443079
4,58,30246.55781553204,3564.3838254305906
4,59,35579.41122945571,4006.7650544173553
4,60,35111.91863067808,5423.775705037376
4,61,17101.056081054205,1914.1110754629303
4,62,24094.60150815853,4866.236730544234
4,63,18364.25473778601,2401.7570645379456
4,64,29842.005599379416,3631.4651614238633
4,65,22673.4292354454,3529.4514880819966
4,66,29279.17074195564,2354.953227308668
4,67,8559.03778802279,910.6677581884887
4,68,6237.468455855698,590.4832523262965
4,69,29977.809842901443,6787.021220757855
4,70,8879.818262414286,1637.3767886978467
4,71,12905.77009584651,1539.8792757831043
4,72,18723.01801000482,2215.413397573276
4,73,22052.97990617681,3932.579569960677
4,74,22426.004719122644,2765.762657781512
4,75,40071.26492840116,4060.9032623224607
4,76,27060.590982063586,2458.690468985564
4,77,57325.691322878934,4867.432551460346
4,78,45076.87313143727,4175.734788553682
4,79,24821.29222355786,2777.4425346326093
4,80,14724.22297534169,2484.7704875823956
4,81,29287.430805679607,4276.46467634128
4,82,15762.08954496884,3243.7626491746823
4,83,32256.865223889105,2967.7513665829856
4,84,24711.865185876442,3659.4081683905056
4,85,24844.019873849167,2722.694623281683
4,86,18309.66668678557,2269.8747706744743
4,87,19071.658030986884,3027.6405488571368
4,88,23264.14069645293,2848.5548146042042
4,89,34040.93662600285,4115.594617239394
4,90,44489.64626203095,8741.457467833106
4,91,42120.037373939194,12448.766951118781
4,92,74073.03823220471,15342.007885584522
4,93,24679.81910883418,5191.443320733151
4,94,47927.00715391725,11327.485353280586
4,95,39946.84367471172,9035.90776268479
4,96,11264.246080490413,2271.600733780151
4,97,37386.48574162628,5549.193823207492
4,98,16238.238398868209,3422.7859616329356
4,99,12016.265286987644,1425.247945121401
4,100,31434.899851830312,6468.148917499001
4,101,24285.233808372916,4573.395256816858
4,102,81711.39051509672,14785.369352009704
4,103,26110.01910865614,2628.402035081926
4,104,25179.457485523268,2914.6478505480527
4,105,20371.686670448362,3038.0104015951238
4,106,9046.492068372128,1834.1327515123482
4,107,14684.67721206644,10162.050642945162
4,108,20734.181992643007,6193.194915474986
4,109,24753.956690200604,5451.876359201454
4,110,15043.059379583196,2850.480268730529
4,111,13575.26510426882,4137.274640179988
4,112,18007.856146616272,3029.164704861248
4,113,40653.586602513176,6679.189326757587
4,114,26231.087440460422,4023.9523827451217
4,115,24152.040213946635,5420.943606963094
4,116,19869.265764427495,9748.862822969082
4,117,14380.998848224997,6746.265464171283
4,118,11231.502810026595,4914.990677692089
4,119,34466.38337223468,5493.950996828401
4,120,9390.931417401789,5525.10775495118
4,121,10307.81793867266,1819.867539882538
4,122,26464.01363834343,6005.187849947494
4,123,21946.204949515286,4830.330543568409
4,124,19725.64402977215,7660.613467597352
4,125,20372.725317263954,5947.478145220619
4,126,12217.88438827528,3454.786301424121
4,127,54487.44873764404,13375.165945497625
4,128,34750.8220158058,3978.1721754659234
4,129,28234.46756794796,4986.8701038064755
4,130,13349.474217519495,8256.88506234984
4,131,29964.127959192017,3416.2764113373514
4,132,9680.48159024553,4627.982118939669
4,133,14125.052926965018,3456.614082321277
4,134,16822.141063519888,2090.299432826107
4,135,44268.80959587546,8870.981625457473
4,136,36571.66884159981,7310.2921385381105
4,137,21071.829430559137,2982.350484952692
4,138,7657.237382851195,4230.719458701335
4,139,21333.134786261733,2573.7529077632707
4,140,35970.23807571527,7210.688259907512
4,141,43872.00290237114,6784.762032767196
4,142,23279.42642450352,5312.2395456075465
4,143,21401.061246993464,3065.6279440543767
4,144,23528.313952357763,4324.296693607354
4,145,11930.114699460963,5842.196652732719
4,146,23194.211630227524,4817.728563954145
4,147,14776.9220966965,3243.5124480236896
4,148,15143.38101007171,1451.2017273848112
4,149,16653.29892354773,2223.351997731863
4,150,27943.370651835387,4371.469060938092
4,151,13759.306071778386,6624.973380811783
4,152,20988.30261878784,2932.701654775149
4,153,45288.207359843895,10005.442072881462
4,154,20941.398662092208,2950.4980153743486
4,155,28506.596927802555,5325.767780012152
4,156,7978.456084387441,1517.908203022262
4,157,35335.57703567446,8038.826168042147
4,158,9645.578430175314,4195.647107585346
4,159,15184.458772460897,9815.06617859237
4,160,16129.957238972764,8585.901952906743
4,161,17602.314236029884,4023.1127553266
4,162,37117.18942092809,5889.602529968149
4,163,37295.89828984058,8544.40262799465
4,164,15966.88646636343,9372.359979204617
4,165,18979.487311657416,8977.260343640872
4,166,19729.27210470396,1923.1292593169703
4,167,11738.685104245484,1238.7567032500033
4,168,12286.029863515416,2207.0283633856457
4,169,13838.732587958806,1297.6471644061473
4,170,26584.2903035786,1786.2478476689757
4,171,59738.97154666472,4991.203621316374
4,172,23902.182161419765,2543.3013765626856
4,173,33764.03918667542,3039.9588876703065
4,174,17246.732017658076,2793.069985235008
4,175,20439.932371565315,3642.1719250442425
4,176,56036.85462230545,4770.912138815632
5,0,5226.542696792521,1898.3622298453222
5,1,26735.418057104933,2426.876667295473
5,2,66194.94441716437,5619.819689602652
5,3,71991.60267601897,8047.5517295580785
5,4,38323.03402361748,4433.036824242021
5,5,54557.380031666,7005.500119973284
5,6,84191.7241516447,11734.554125687986
5,7,23858.805594022222,2225.927043830788
5,8,34424.617691355335,4028.5789681163733
